strategy,family,ticker,start_date,end_date,initial_cash_brl,final_equity_brl,final_profit_brl,final_return_pct,completed_trades,max_trade_gain_pct,max_trade_loss_pct
ema_cross_5_20,tendencia,BPAC11,2017-02-24,2026-09-10,1000.0,15242.1669,14242.1669,1424.2167,61,146.1275,-9.5678
ema_cross_5_20,tendencia,BRAP4,2000-01-03,2026-09-10,1000.0,14353.7733,13353.7733,1335.3773,189,75.4217,-15.927
ema_cross_5_20,tendencia,CMIG4,2000-01-03,2026-09-10,1000.0,98.362,-901.638,-90.1638,223,59.2862,-98.0374
ema_cross_5_20,tendencia,CPFE3,2000-01-03,2026-09-10,1000.0,128.9017,-871.0983,-87.1098,160,55.914,-50.3649
ema_cross_5_20,tendencia,CPLE3,2000-01-03,2026-09-10,1000.0,7186.7507,6186.7507,618.6751,226,56.2032,-11.9403
ema_cross_5_20,tendencia,CSMG3,2006-02-08,2026-09-10,1000.0,11510.0947,10510.0947,1051.0095,156,136.9137,-19.6559
ema_cross_5_20,tendencia,CSNA3,2000-01-03,2026-09-10,1000.0,564044.4608,563044.4608,56304.4461,168,278.6408,-30.9575
ema_cross_5_20,tendencia,CYRE3,2000-01-03,2026-09-10,1000.0,20368.5776,19368.5776,1936.8578,189,183.3333,-21.0526
ema_cross_5_20,tendencia,EGIE3,2002-03-01,2026-09-10,1000.0,1837.8099,837.8099,83.781,207,54.4429,-9.2929
ema_cross_5_20,tendencia,ENEV3,2007-12-14,2026-09-10,1000.0,2595.9194,1595.9194,159.5919,130,66.4706,-41.3333
ema_cross_5_20,tendencia,ENGI11,2009-11-03,2026-09-10,1000.0,1112.5037,112.5037,11.2504,134,47.108,-17.0909
ema_cross_5_20,tendencia,EQTL3,2008-04-07,2026-09-10,1000.0,2396.0903,1396.0903,139.609,143,32.3551,-26.9332
ema_cross_5_20,tendencia,GGBR4,2000-01-03,2026-09-10,1000.0,7422.8667,6422.8667,642.2867,201,84.7571,-15.5598
ema_cross_5_20,tendencia,GOAU4,2000-01-03,2026-09-10,1000.0,15047.3723,14047.3723,1404.7372,191,298.5057,-77.8505
ema_cross_5_20,tendencia,HYPE3,2008-04-18,2026-09-10,1000.0,5369.5978,4369.5978,436.9598,136,117.037,-20.1995
ema_cross_5_20,tendencia,ITSA4,2000-01-03,2026-09-10,1000.0,2142.7962,1142.7962,114.2796,238,31.4398,-18.4435
ema_cross_5_20,tendencia,ITUB4,2000-12-21,2026-09-10,1000.0,1432.7099,432.7099,43.271,215,29.4829,-22.8673
ema_cross_5_20,tendencia,KLBN11,2014-01-23,2026-09-10,1000.0,1161.5285,161.5285,16.1529,103,31.4983,-9.566
ema_cross_5_20,tendencia,LREN3,2000-01-04,2026-09-10,1000.0,2682.4437,1682.4437,168.2444,148,46.6403,-16.1628
ema_cross_5_20,tendencia,MGLU3,2011-05-02,2026-09-10,1000.0,29756.1093,28756.1093,2875.6109,100,125.4403,-17.8
ema_cross_5_20,tendencia,MULT3,2007-07-27,2026-09-10,1000.0,722.4776,-277.5224,-27.7522,147,34.9398,-14.2067
ema_cross_5_20,tendencia,PETR4,2000-01-03,2026-09-10,1000.0,59597.7927,58597.7927,5859.7793,197,900.3705,-24.1277
ema_cross_5_20,tendencia,PSSA3,2004-11-22,2026-09-10,1000.0,16703.1749,15703.1749,1570.3175,154,68.5178,-9.4339
ema_cross_5_20,tendencia,RADL3,2000-01-06,2026-09-10,1000.0,914348.1918,913348.1918,91334.8192,150,993.7604,-9.2652
ema_cross_5_20,tendencia,RAIL3,2015-04-02,2026-09-10,1000.0,1124.5602,124.5602,12.456,91,43.1915,-13.6216
ema_cross_5_20,tendencia,RENT3,2005-05-23,2026-09-10,1000.0,22260.8371,21260.8371,2126.0837,147,193.0174,-17.4528
ema_cross_5_20,tendencia,SANB11,2009-10-07,2026-09-10,1000.0,1263.7963,263.7963,26.3796,134,50.5058,-10.7954
ema_cross_5_20,tendencia,SBSP3,2000-01-03,2026-09-10,1000.0,7080.243,6080.243,608.0243,201,53.6402,-16.7273
ema_cross_5_20,tendencia,SMTO3,2007-02-12,2026-09-10,1000.0,2681.3685,1681.3685,168.1368,148,64.0134,-10.8591
ema_cross_5_20,tendencia,SUZB3,2004-08-05,2026-09-10,1000.0,457.3501,-542.6499,-54.265,67,101.2138,-85.7143
ema_cross_5_20,tendencia,TOTS3,2006-03-09,2026-09-10,1000.0,1315.3019,315.3019,31.5302,182,109.4118,-13.5325
ema_cross_5_20,tendencia,UGPA3,2002-12-11,2026-09-10,1000.0,6212.7449,5212.7449,521.2745,106,52.8421,-10.7494
ema_cross_5_20,tendencia,USIM5,2000-01-03,2026-09-10,1000.0,174575.3954,173575.3954,17357.5395,186,107.3922,-17.2727
ema_cross_5_20,tendencia,VALE3,2000-01-03,2026-09-10,1000.0,9406.0896,8406.0896,840.609,197,53.4659,-18.6042
ema_cross_5_20,tendencia,WEGE3,2000-01-03,2026-09-10,1000.0,78696.0716,77696.0716,7769.6072,146,161.1112,-9.9104
macd_10_30_9,tendencia,ABEV3,2000-01-05,2026-09-10,1000.0,7476.0306,6476.0306,647.6031,284,41.4149,-16.211
macd_10_30_9,tendencia,B3SA3,2007-10-26,2026-09-10,1000.0,528.3068,-471.6932,-47.1693,195,43.1429,-42.0765
macd_10_30_9,tendencia,BBAS3,2000-01-03,2026-09-10,1000.0,9409.9651,8409.9651,840.9965,294,46.028,-13.944
macd_10_30_9,tendencia,BBDC4,2008-01-02,2026-09-10,1000.0,1432.0855,432.0855,43.2086,181,59.8949,-41.4859
macd_10_30_9,tendencia,BBSE3,2013-04-29,2026-09-10,1000.0,915.9399,-84.0601,-8.406,142,23.8988,-12.2581
macd_10_30_9,tendencia,BPAC11,2017-02-24,2026-09-10,1000.0,3720.414,2720.414,272.0414,109,100.3704,-12.5373
macd_10_30_9,tendencia,BRAP4,2000-01-03,2026-09-10,1000.0,9650.9608,8650.9608,865.0961,272,88.6504,-21.6301
macd_10_30_9,tendencia,CMIG4,2000-01-03,2026-09-10,1000.0,129.3052,-870.6948,-87.0695,290,61.6756,-98.0935
macd_10_30_9,tendencia,CPFE3,2000-01-03,2026-09-10,1000.0,105825.342,104825.342,10482.5342,229,1980.5377,-38.6139
macd_10_30_9,tendencia,CPLE3,2000-01-03,2026-09-10,1000.0,1567.4103,567.4103,56.741,285,33.9594,-20.6093
macd_10_30_9,tendencia,CSMG3,2006-02-08,2026-09-10,1000.0,16259.1959,15259.1959,1525.9196,205,55.124,-20.6533
macd_10_30_9,tendencia,CSNA3,2000-01-03,2026-09-10,1000.0,30428.1463,29428.1463,2942.8146,263,209.8312,-26.1034
macd_10_30_9,tendencia,CYRE3,2000-01-03,2026-09-10,1000.0,12656.0498,11656.0498,1165.605,263,84.3191,-34.7458
macd_10_30_9,tendencia,EGIE3,2002-03-01,2026-09-10,1000.0,2837.5639,1837.5639,183.7564,278,77.2786,-8.8268
macd_10_30_9,tendencia,ENEV3,2007-12-14,2026-09-10,1000.0,1032.5826,32.5826,3.2583,194,38.8336,-33.7634
macd_10_30_9,tendencia,ENGI11,2009-11-03,2026-09-10,1000.0,2299.8494,1299.8494,129.9849,186,21.3819,-13.2
macd_10_30_9,tendencia,EQTL3,2008-04-07,2026-09-10,1000.0,1063.2102,63.2102,6.321,208,30.7818,-37.8484
macd_10_30_9,tendencia,GGBR4,2000-01-03,2026-09-10,1000.0,6165.6165,5165.6165,516.5617,261,63.2353,-47.4612
macd_10_30_9,tendencia,GOAU4,2000-01-03,2026-09-10,1000.0,1972.4362,972.4362,97.2436,265,66.9684,-77.2898
macd_10_30_9,tendencia,HYPE3,2008-04-18,2026-09-10,1000.0,639.4475,-360.5525,-36.0553,193,47.4754,-19.6494
macd_10_30_9,tendencia,ITSA4,2000-01-03,2026-09-10,1000.0,5207.3548,4207.3548,420.7355,305,25.357,-20.3125
macd_10_30_9,tendencia,ITUB4,2000-12-21,2026-09-10,1000.0,2525.8109,1525.8109,152.5811,278,26.9841,-20.6451
macd_10_30_9,tendencia,KLBN11,2014-01-23,2026-09-10,1000.0,2015.6782,1015.6782,101.5678,126,22.9763,-9.706
macd_10_30_9,tendencia,LREN3,2000-01-04,2026-09-10,1000.0,1220.7721,220.7721,22.0772,239,174.3827,-20.8377
macd_10_30_9,tendencia,MGLU3,2011-05-02,2026-09-10,1000.0,28660.1789,27660.1789,2766.0179,136,116.2545,-34.8279
macd_10_30_9,tendencia,MULT3,2007-07-27,2026-09-10,1000.0,440.9322,-559.0678,-55.9068,214,33.5778,-17.9756
macd_10_30_9,tendencia,PETR4,2000-01-03,2026-09-10,1000.0,13702.1207,12702.1207,1270.2121,238,62.1053,-24.9506
macd_10_30_9,tendencia,PSSA3,2004-11-22,2026-09-10,1000.0,9253.4914,8253.4914,825.3491,220,39.3601,-25.7143
macd_10_30_9,tendencia,RADL3,2000-01-06,2026-09-10,1000.0,17587.495,16587.495,1658.7495,234,200.0011,-14.9999
macd_10_30_9,tendencia,RAIL3,2015-04-02,2026-09-10,1000.0,2359.4911,1359.4911,135.9491,127,77.1277,-15.1163
macd_10_30_9,tendencia,RENT3,2005-05-23,2026-09-10,1000.0,2930.496,1930.496,193.0496,235,46.7227,-15.2415
macd_10_30_9,tendencia,SANB11,2009-10-07,2026-09-10,1000.0,1026.3824,26.3824,2.6382,180,22.9809,-21.5909
macd_10_30_9,tendencia,SBSP3,2000-01-03,2026-09-10,1000.0,4014.2608,3014.2608,301.4261,282,52.0154,-15.1625
macd_10_30_9,tendencia,SMTO3,2007-02-12,2026-09-10,1000.0,5339.8706,4339.8706,433.9871,192,44.1319,-23.3077
macd_10_30_9,tendencia,SUZB3,2004-08-05,2026-09-10,1000.0,37058.8439,36058.8439,3605.8844,96,1900.0,-18.9591
macd_10_30_9,tendencia,TOTS3,2006-03-09,2026-09-10,1000.0,2118.0883,1118.0883,111.8088,230,31.9473,-12.7869
macd_10_30_9,tendencia,UGPA3,2002-12-11,2026-09-10,1000.0,905.8502,-94.1498,-9.415,162,31.01,-50.0
macd_10_30_9,tendencia,USIM5,2000-01-03,2026-09-10,1000.0,11517.0239,10517.0239,1051.7024,256,76.9953,-33.2765
macd_10_30_9,tendencia,VALE3,2000-01-03,2026-09-10,1000.0,1997.1989,997.1989,99.7199,283,73.3257,-20.7416
macd_10_30_9,tendencia,WEGE3,2000-01-03,2026-09-10,1000.0,16915.764,15915.764,1591.5764,231,32.5661,-24.2424
macd_12_26_12,tendencia,ABEV3,2000-01-05,2026-09-10,1000.0,7405.7285,6405.7285,640.5728,242,41.4149,-10.4915
macd_12_26_12,tendencia,B3SA3,2007-10-26,2026-09-10,1000.0,695.6264,-304.3736,-30.4374,175,50.8571,-37.2781
macd_12_26_12,tendencia,BBAS3,2000-01-03,2026-09-10,1000.0,5848.7642,4848.7642,484.8764,257,57.8125,-21.5956
macd_12_26_12,tendencia,BBDC4,2008-01-02,2026-09-10,1000.0,3658.2649,2658.2649,265.8265,151,59.8016,-18.0
macd_12_26_12,tendencia,BBSE3,2013-04-29,2026-09-10,1000.0,825.0093,-174.9907,-17.4991,120,23.8988,-10.0529
macd_12_26_12,tendencia,BPAC11,2017-02-24,2026-09-10,1000.0,5864.0288,4864.0288,486.4029,85,102.0,-12.5373
macd_12_26_12,tendencia,BRAP4,2000-01-03,2026-09-10,1000.0,7345.8824,6345.8824,634.5882,232,84.3558,-23.5977
macd_12_26_12,tendencia,CMIG4,2000-01-03,2026-09-10,1000.0,445.3491,-554.6509,-55.4651,246,58.6087,-98.0935
macd_12_26_12,tendencia,CPFE3,2000-01-03,2026-09-10,1000.0,7779.0432,6779.0432,677.9043,198,109.6781,-38.6139
macd_12_26_12,tendencia,CPLE3,2000-01-03,2026-09-10,1000.0,2277.1724,1277.1724,127.7172,251,36.7358,-20.8929
macd_12_26_12,tendencia,CSMG3,2006-02-08,2026-09-10,1000.0,14283.5373,13283.5373,1328.3537,168,40.2833,-21.05
macd_12_26_12,tendencia,CSNA3,2000-01-03,2026-09-10,1000.0,53649.9472,52649.9472,5264.9947,224,207.9961,-26.1034
macd_12_26_12,tendencia,CYRE3,2000-01-03,2026-09-10,1000.0,27663.7008,26663.7008,2666.3701,228,78.9052,-36.5957
macd_12_26_12,tendencia,EGIE3,2002-03-01,2026-09-10,1000.0,4857.8209,3857.8209,385.7821,219,103.2023,-10.4855
macd_12_26_12,tendencia,ENEV3,2007-12-14,2026-09-10,1000.0,1389.9722,389.9722,38.9972,162,41.2782,-31.7073
macd_12_26_12,tendencia,ENGI11,2009-11-03,2026-09-10,1000.0,2184.5888,1184.5888,118.4589,153,27.8947,-12.0
macd_12_26_12,tendencia,EQTL3,2008-04-07,2026-09-10,1000.0,2061.0385,1061.0385,106.1039,172,32.2278,-35.9196
macd_12_26_12,tendencia,GGBR4,2000-01-03,2026-09-10,1000.0,5489.6784,4489.6784,448.9678,224,58.8295,-47.4612
macd_12_26_12,tendencia,GOAU4,2000-01-03,2026-09-10,1000.0,3785.5943,2785.5943,278.5594,243,71.2329,-77.2898
macd_12_26_12,tendencia,HYPE3,2008-04-18,2026-09-10,1000.0,1403.1439,403.1439,40.3144,159,47.4754,-17.8117
macd_12_26_12,tendencia,ITSA4,2000-01-03,2026-09-10,1000.0,8273.2794,7273.2794,727.3279,252,27.9817,-19.8925
macd_12_26_12,tendencia,ITUB4,2000-12-21,2026-09-10,1000.0,4277.0541,3277.0541,327.7054,227,33.8174,-20.6451
macd_12_26_12,tendencia,KLBN11,2014-01-23,2026-09-10,1000.0,2209.8249,1209.8249,120.9825,105,21.1847,-9.566
macd_12_26_12,tendencia,LREN3,2000-01-04,2026-09-10,1000.0,1910.2068,910.2068,91.0207,199,175.0,-31.65
macd_12_26_12,tendencia,MGLU3,2011-05-02,2026-09-10,1000.0,38415.265,37415.265,3741.5265,118,126.6977,-44.3229
macd_12_26_12,tendencia,MULT3,2007-07-27,2026-09-10,1000.0,420.8029,-579.1971,-57.9197,187,31.4772,-17.9222
macd_12_26_12,tendencia,PETR4,2000-01-03,2026-09-10,1000.0,11922.889,10922.889,1092.2889,217,76.4706,-27.1308
macd_12_26_12,tendencia,PSSA3,2004-11-22,2026-09-10,1000.0,7314.6038,6314.6038,631.4604,189,39.3601,-20.9125
macd_12_26_12,tendencia,RADL3,2000-01-06,2026-09-10,1000.0,28446.1895,27446.1895,2744.619,196,200.0011,-10.8943
macd_12_26_12,tendencia,RAIL3,2015-04-02,2026-09-10,1000.0,2251.828,1251.828,125.1828,104,74.7475,-21.9573
macd_12_26_12,tendencia,RENT3,2005-05-23,2026-09-10,1000.0,3117.9696,2117.9696,211.797,198,46.7227,-24.0887
macd_12_26_12,tendencia,SANB11,2009-10-07,2026-09-10,1000.0,1422.1533,422.1533,42.2153,148,30.6657,-20.2109
macd_12_26_12,tendencia,SBSP3,2000-01-03,2026-09-10,1000.0,4459.6581,3459.6581,345.9658,242,55.3951,-15.1625
macd_12_26_12,tendencia,SMTO3,2007-02-12,2026-09-10,1000.0,4846.4009,3846.4009,384.6401,162,42.2039,-26.2172
macd_12_26_12,tendencia,SUZB3,2004-08-05,2026-09-10,1000.0,45942.2262,44942.2262,4494.2226,79,1900.0,-22.5182
macd_12_26_12,tendencia,TOTS3,2006-03-09,2026-09-10,1000.0,3907.307,2907.307,290.7307,191,41.5297,-12.7869
macd_12_26_12,tendencia,UGPA3,2002-12-11,2026-09-10,1000.0,984.9891,-15.0109,-1.5011,144,34.4749,-50.0
macd_12_26_12,tendencia,USIM5,2000-01-03,2026-09-10,1000.0,13474.3628,12474.3628,1247.4363,221,79.0698,-34.6416
macd_12_26_12,tendencia,VALE3,2000-01-03,2026-09-10,1000.0,2507.1114,1507.1114,150.7111,240,71.3054,-19.5294
macd_12_26_12,tendencia,WEGE3,2000-01-03,2026-09-10,1000.0,29232.4147,28232.4147,2823.2415,207,34.7453,-25.926
macd_12_26_5,tendencia,ABEV3,2000-01-05,2026-09-10,1000.0,7672.4724,6672.4724,667.2472,354,53.8456,-16.211
macd_12_26_5,tendencia,B3SA3,2007-10-26,2026-09-10,1000.0,411.58,-588.42,-58.842,238,47.7756,-28.0874
macd_12_26_5,tendencia,BBAS3,2000-01-03,2026-09-10,1000.0,5020.1135,4020.1135,402.0113,355,63.7838,-16.7776
macd_12_26_5,tendencia,BBDC4,2008-01-02,2026-09-10,1000.0,623.6059,-376.3941,-37.6394,220,58.6006,-40.794
macd_12_26_5,tendencia,BBSE3,2013-04-29,2026-09-10,1000.0,765.0297,-234.9703,-23.497,178,21.717,-12.7758
macd_12_26_5,tendencia,BPAC11,2017-02-24,2026-09-10,1000.0,2976.9789,1976.9789,197.6979,132,57.9012,-12.5373
macd_12_26_5,tendencia,BRAP4,2000-01-03,2026-09-10,1000.0,3677.4814,2677.4814,267.7481,343,58.0128,-21.875
macd_12_26_5,tendencia,CMIG4,2000-01-03,2026-09-10,1000.0,169.0694,-830.9306,-83.0931,346,52.9721,-98.0935
macd_12_26_5,tendencia,CPFE3,2000-01-03,2026-09-10,1000.0,134261.9911,133261.9911,13326.1991,295,1946.9806,-38.6139
macd_12_26_5,tendencia,CPLE3,2000-01-03,2026-09-10,1000.0,1314.2934,314.2934,31.4293,360,35.3372,-21.9796
macd_12_26_5,tendencia,CSMG3,2006-02-08,2026-09-10,1000.0,9401.0975,8401.0975,840.1097,255,51.0744,-20.6533
macd_12_26_5,tendencia,CSNA3,2000-01-03,2026-09-10,1000.0,37386.1087,36386.1087,3638.6109,316,209.8312,-22.5704
macd_12_26_5,tendencia,CYRE3,2000-01-03,2026-09-10,1000.0,10125.1168,9125.1168,912.5117,325,68.6622,-34.4068
macd_12_26_5,tendencia,EGIE3,2002-03-01,2026-09-10,1000.0,1489.6137,489.6137,48.9614,345,76.1233,-9.7222
macd_12_26_5,tendencia,ENEV3,2007-12-14,2026-09-10,1000.0,612.4075,-387.5925,-38.7592,227,36.3141,-34.8837
macd_12_26_5,tendencia,ENGI11,2009-11-03,2026-09-10,1000.0,2071.6783,1071.6783,107.1678,226,21.3819,-13.2
macd_12_26_5,tendencia,EQTL3,2008-04-07,2026-09-10,1000.0,519.9907,-480.0093,-48.0009,264,21.1591,-37.8484
macd_12_26_5,tendencia,GGBR4,2000-01-03,2026-09-10,1000.0,25496.388,24496.388,2449.6388,311,56.3793,-47.4612
macd_12_26_5,tendencia,GOAU4,2000-01-03,2026-09-10,1000.0,15533.7213,14533.7213,1453.3721,324,477.0157,-77.2898
macd_12_26_5,tendencia,HYPE3,2008-04-18,2026-09-10,1000.0,1011.9803,11.9803,1.198,238,28.5102,-18.4581
macd_12_26_5,tendencia,ITSA4,2000-01-03,2026-09-10,1000.0,2084.492,1084.492,108.4492,387,25.4873,-20.3125
macd_12_26_5,tendencia,ITUB4,2000-12-21,2026-09-10,1000.0,911.2496,-88.7504,-8.875,343,38.9007,-19.0536
macd_12_26_5,tendencia,KLBN11,2014-01-23,2026-09-10,1000.0,1956.4458,956.4458,95.6446,151,29.854,-9.146
macd_12_26_5,tendencia,LREN3,2000-01-04,2026-09-10,1000.0,848.9158,-151.0842,-15.1084,286,175.9494,-21.9008
macd_12_26_5,tendencia,MGLU3,2011-05-02,2026-09-10,1000.0,21472.6639,20472.6639,2047.2664,185,87.8669,-24.4709
macd_12_26_5,tendencia,MULT3,2007-07-27,2026-09-10,1000.0,434.8085,-565.1915,-56.5192,257,27.1023,-15.8898
macd_12_26_5,tendencia,PETR4,2000-01-03,2026-09-10,1000.0,10960.6514,9960.6514,996.0651,305,58.8608,-24.9506
macd_12_26_5,tendencia,PSSA3,2004-11-22,2026-09-10,1000.0,12123.3313,11123.3313,1112.3331,253,37.4095,-25.7143
macd_12_26_5,tendencia,RADL3,2000-01-06,2026-09-10,1000.0,9288.6829,8288.6829,828.8683,280,150.0011,-46.672
macd_12_26_5,tendencia,RAIL3,2015-04-02,2026-09-10,1000.0,1571.4911,571.4911,57.1491,153,68.0,-29.7694
macd_12_26_5,tendencia,RENT3,2005-05-23,2026-09-10,1000.0,1930.587,930.587,93.0587,279,42.7171,-25.1269
macd_12_26_5,tendencia,SANB11,2009-10-07,2026-09-10,1000.0,770.5237,-229.4763,-22.9476,228,26.7748,-19.4519
macd_12_26_5,tendencia,SBSP3,2000-01-03,2026-09-10,1000.0,2861.986,1861.986,186.1986,348,44.5538,-18.3334
macd_12_26_5,tendencia,SMTO3,2007-02-12,2026-09-10,1000.0,3404.5599,2404.5599,240.456,243,43.9079,-18.9189
macd_12_26_5,tendencia,SUZB3,2004-08-05,2026-09-10,1000.0,33422.0443,32422.0443,3242.2044,118,1900.0,-11.9289
macd_12_26_5,tendencia,TOTS3,2006-03-09,2026-09-10,1000.0,1211.9112,211.9112,21.1911,280,34.4,-10.011
macd_12_26_5,tendencia,UGPA3,2002-12-11,2026-09-10,1000.0,548.7092,-451.2908,-45.1291,203,30.7847,-50.0
macd_12_26_5,tendencia,USIM5,2000-01-03,2026-09-10,1000.0,7907.0783,6907.0783,690.7078,339,74.6479,-23.7179
macd_12_26_5,tendencia,VALE3,2000-01-03,2026-09-10,1000.0,1918.4761,918.4761,91.8476,355,55.3073,-20.7416
macd_12_26_5,tendencia,WEGE3,2000-01-03,2026-09-10,1000.0,27238.1928,26238.1928,2623.8193,274,31.5282,-20.3846
macd_12_26_9_trend100,tendencia,ABEV3,2000-01-05,2026-09-10,1000.0,1436.3939,436.3939,43.6394,269,41.4149,-12.6486
macd_12_26_9_trend100,tendencia,B3SA3,2007-10-26,2026-09-10,1000.0,1071.7522,71.7522,7.1752,151,37.0588,-14.3813
macd_12_26_9_trend100,tendencia,BBAS3,2000-01-03,2026-09-10,1000.0,4469.3847,3469.3847,346.9385,230,30.5733,-14.2728
macd_12_26_9_trend100,tendencia,BBDC4,2008-01-02,2026-09-10,1000.0,888.9777,-111.0223,-11.1022,139,33.0258,-41.4859
macd_12_26_9_trend100,tendencia,BBSE3,2013-04-29,2026-09-10,1000.0,916.4698,-83.5302,-8.353,118,18.3695,-12.2581
macd_12_26_9_trend100,tendencia,BPAC11,2017-02-24,2026-09-10,1000.0,2429.814,1429.814,142.9814,87,41.4009,-12.5373
macd_12_26_9_trend100,tendencia,BRAP4,2000-01-03,2026-09-10,1000.0,8102.312,7102.312,710.2312,203,36.8631,-20.6103
macd_12_26_9_trend100,tendencia,CMIG4,2000-01-03,2026-09-10,1000.0,111.2471,-888.7529,-88.8753,245,33.1865,-98.1096
macd_12_26_9_trend100,tendencia,CPFE3,2000-01-03,2026-09-10,1000.0,367.9577,-632.0423,-63.2042,217,24.4366,-50.3649
macd_12_26_9_trend100,tendencia,CPLE3,2000-01-03,2026-09-10,1000.0,811.3617,-188.6383,-18.8638,259,32.9586,-13.373
macd_12_26_9_trend100,tendencia,CSMG3,2006-02-08,2026-09-10,1000.0,4017.1465,3017.1465,301.7147,175,48.4419,-16.5885
macd_12_26_9_trend100,tendencia,CSNA3,2000-01-03,2026-09-10,1000.0,49749.7663,48749.7663,4874.9766,194,207.9961,-16.4706
macd_12_26_9_trend100,tendencia,CYRE3,2000-01-03,2026-09-10,1000.0,8598.901,7598.901,759.8901,186,55.902,-16.4179
macd_12_26_9_trend100,tendencia,EGIE3,2002-03-01,2026-09-10,1000.0,1333.2779,333.2779,33.3278,260,77.2786,-8.7379
macd_12_26_9_trend100,tendencia,ENEV3,2007-12-14,2026-09-10,1000.0,1863.2591,863.2591,86.3259,157,30.6076,-10.5263
macd_12_26_9_trend100,tendencia,ENGI11,2009-11-03,2026-09-10,1000.0,675.0876,-324.9124,-32.4912,159,21.3523,-13.8462
macd_12_26_9_trend100,tendencia,EQTL3,2008-04-07,2026-09-10,1000.0,638.2686,-361.7314,-36.1731,191,23.3088,-37.8484
macd_12_26_9_trend100,tendencia,GGBR4,2000-01-03,2026-09-10,1000.0,4158.8953,3158.8953,315.8895,221,43.9682,-12.8593
macd_12_26_9_trend100,tendencia,GOAU4,2000-01-03,2026-09-10,1000.0,9090.4612,8090.4612,809.0461,219,61.8422,-19.4872
macd_12_26_9_trend100,tendencia,HYPE3,2008-04-18,2026-09-10,1000.0,822.749,-177.251,-17.7251,158,27.6735,-14.3333
macd_12_26_9_trend100,tendencia,ITSA4,2000-01-03,2026-09-10,1000.0,1387.8474,387.8474,38.7847,269,22.25,-10.7454
macd_12_26_9_trend100,tendencia,ITUB4,2000-12-21,2026-09-10,1000.0,1229.6207,229.6207,22.9621,251,21.4067,-10.4161
macd_12_26_9_trend100,tendencia,KLBN11,2014-01-23,2026-09-10,1000.0,1221.753,221.753,22.1753,105,21.2544,-5.9919
macd_12_26_9_trend100,tendencia,LREN3,2000-01-04,2026-09-10,1000.0,477.2936,-522.7064,-52.2706,203,37.9708,-13.5736
macd_12_26_9_trend100,tendencia,MGLU3,2011-05-02,2026-09-10,1000.0,11209.415,10209.415,1020.9415,106,116.2545,-17.8
macd_12_26_9_trend100,tendencia,MULT3,2007-07-27,2026-09-10,1000.0,728.3847,-271.6153,-27.1615,162,20.0,-12.3672
macd_12_26_9_trend100,tendencia,PETR4,2000-01-03,2026-09-10,1000.0,3824.9971,2824.9971,282.4997,216,34.2564,-24.9506
macd_12_26_9_trend100,tendencia,PSSA3,2004-11-22,2026-09-10,1000.0,4190.9998,3190.9998,319.1,198,27.6114,-8.3665
macd_12_26_9_trend100,tendencia,RADL3,2000-01-06,2026-09-10,1000.0,15528.0061,14528.0061,1452.8006,188,200.0011,-9.253
macd_12_26_9_trend100,tendencia,RAIL3,2015-04-02,2026-09-10,1000.0,1253.8103,253.8103,25.381,93,30.0462,-9.0854
macd_12_26_9_trend100,tendencia,RENT3,2005-05-23,2026-09-10,1000.0,1625.2512,625.2512,62.5251,208,42.0256,-16.5021
macd_12_26_9_trend100,tendencia,SANB11,2009-10-07,2026-09-10,1000.0,1033.2029,33.2029,3.3203,134,25.7732,-8.2143
macd_12_26_9_trend100,tendencia,SBSP3,2000-01-03,2026-09-10,1000.0,1056.0868,56.0868,5.6087,249,52.0154,-19.1291
macd_12_26_9_trend100,tendencia,SMTO3,2007-02-12,2026-09-10,1000.0,3858.7198,2858.7198,285.872,149,34.0779,-10.8591
macd_12_26_9_trend100,tendencia,SUZB3,2004-08-05,2026-09-10,1000.0,1591.6898,591.6898,59.169,75,58.3514,-18.9591
macd_12_26_9_trend100,tendencia,TOTS3,2006-03-09,2026-09-10,1000.0,836.7387,-163.2613,-16.3261,203,34.0495,-11.4386
macd_12_26_9_trend100,tendencia,UGPA3,2002-12-11,2026-09-10,1000.0,662.9413,-337.0587,-33.7059,136,31.1966,-50.0
macd_12_26_9_trend100,tendencia,USIM5,2000-01-03,2026-09-10,1000.0,26534.1418,25534.1418,2553.4142,175,76.0563,-22.1106
macd_12_26_9_trend100,tendencia,VALE3,2000-01-03,2026-09-10,1000.0,1663.8351,663.8351,66.3835,240,73.3257,-21.1121
macd_12_26_9_trend100,tendencia,WEGE3,2000-01-03,2026-09-10,1000.0,18958.6623,17958.6623,1795.8662,201,32.5661,-9.6708
macd_12_26_9_trend200,tendencia,ABEV3,2000-01-05,2026-09-10,1000.0,2442.6617,1442.6617,144.2662,225,18.5139,-9.3566
macd_12_26_9_trend200,tendencia,B3SA3,2007-10-26,2026-09-10,1000.0,547.2562,-452.7438,-45.2744,138,28.4615,-14.502
macd_12_26_9_trend200,tendencia,BBAS3,2000-01-03,2026-09-10,1000.0,3461.3339,2461.3339,246.1334,215,30.5733,-14.2728
macd_12_26_9_trend200,tendencia,BBDC4,2008-01-02,2026-09-10,1000.0,456.3732,-543.6268,-54.3627,130,16.4138,-41.4859
macd_12_26_9_trend200,tendencia,BBSE3,2013-04-29,2026-09-10,1000.0,725.5699,-274.4301,-27.443,110,18.3695,-12.2581
