date,cash,held_ticker,shares,invested_value,equity
2025-09-05,10.597752565739711,CSMG3,36,1129.32003024,1139.9177828057398
2025-09-08,10.597752565739711,CSMG3,36,1142.6399917200001,1153.2377442857398
2025-09-09,10.597752565739711,CSMG3,36,1141.2000273600001,1151.7977799257399
2025-09-10,10.597752565739711,CSMG3,36,1135.08002484,1145.6777774057398
2025-09-11,10.597752565739711,CSMG3,36,1149.48001116,1160.0777637257397
2025-09-12,10.597752565739711,CSMG3,36,1181.5199888400002,1192.11774140574
2025-09-15,10.597752565739711,CSMG3,36,1179.0,1189.5977525657397
2025-09-16,10.597752565739711,CSMG3,36,1184.03997804,1194.6377306057398
2025-09-17,10.597752565739711,CSMG3,36,1200.59994492,1211.1976974857398
2025-09-18,10.597752565739711,CSMG3,36,1197.72001656,1208.3177691257397
2025-09-19,10.597752565739711,CSMG3,36,1202.03997804,1212.6377306057398
2025-09-22,10.597752565739711,CSMG3,36,1209.96002196,1220.5577745257397
2025-09-23,10.597752565739711,CSMG3,36,1207.7999726399999,1218.3977252057396
2025-09-24,10.597752565739711,CSMG3,36,1209.2400054,1219.8377579657397
